t,l,R,eg
5.804000,0.648260,0.853040,0.174756
5.805000,0.648253,0.853077,0.174734
5.806000,0.648245,0.853113,0.174712
5.807000,0.648237,0.853149,0.174690
5.808000,0.648230,0.853185,0.174668
5.809000,0.648222,0.853221,0.174646
5.810000,0.648215,0.853257,0.174624
5.811000,0.648207,0.853294,0.174602
5.812000,0.648200,0.853330,0.174579
5.813000,0.648192,0.853366,0.174557
5.814000,0.648185,0.853402,0.174535
5.815000,0.648177,0.853438,0.174513
5.816000,0.648170,0.853474,0.174491
5.817000,0.648162,0.853510,0.174469
5.818000,0.648155,0.853546,0.174447
5.819000,0.648147,0.853582,0.174425
5.820000,0.648140,0.853618,0.174403
5.821000,0.648132,0.853654,0.174381
5.822000,0.648125,0.853690,0.174359
5.823000,0.648118,0.853726,0.174337
5.824000,0.648110,0.853762,0.174315
5.825000,0.648103,0.853798,0.174293
5.826000,0.648095,0.853834,0.174271
5.827000,0.648088,0.853870,0.174249
5.828000,0.648080,0.853906,0.174227
5.829000,0.648073,0.853942,0.174205
5.830000,0.648065,0.853978,0.174183
5.831000,0.648058,0.854014,0.174161
5.832000,0.648050,0.854050,0.174140
5.833000,0.648043,0.854085,0.174118
5.834000,0.648035,0.854121,0.174096
5.835000,0.648028,0.854157,0.174074
5.836000,0.648021,0.854193,0.174052
5.837000,0.648013,0.854229,0.174030
5.838000,0.648006,0.854264,0.174008
5.839000,0.647998,0.854300,0.173986
5.840000,0.647991,0.854336,0.173964
5.841000,0.647983,0.854372,0.173942
5.842000,0.647976,0.854408,0.173920
5.843000,0.647969,0.854443,0.173898
5.844000,0.647961,0.854479,0.173877
5.845000,0.647954,0.854515,0.173855
5.846000,0.647946,0.854550,0.173833
5.847000,0.647939,0.854586,0.173811
5.848000,0.647932,0.854622,0.173789
5.849000,0.647924,0.854657,0.173767
5.850000,0.647917,0.854693,0.173745
5.851000,0.647909,0.854729,0.173723
5.852000,0.647902,0.854764,0.173702
5.853000,0.647895,0.854800,0.173680
5.854000,0.647887,0.854835,0.173658
5.855000,0.647880,0.854871,0.173636
5.856000,0.647873,0.854907,0.173614
5.857000,0.647865,0.854942,0.173593
5.858000,0.647858,0.854978,0.173571
5.859000,0.647850,0.855013,0.173549
5.860000,0.647843,0.855049,0.173527
5.861000,0.647836,0.855084,0.173505
5.862000,0.647828,0.855120,0.173484
5.863000,0.647821,0.855155,0.173462
5.864000,0.647814,0.855191,0.173440
5.865000,0.647806,0.855226,0.173418
5.866000,0.647799,0.855262,0.173396
5.867000,0.647792,0.855297,0.173375
5.868000,0.647784,0.855332,0.173353
5.869000,0.647777,0.855368,0.173331
5.870000,0.647770,0.855403,0.173309
5.871000,0.647762,0.855439,0.173288
5.872000,0.647755,0.855474,0.173266
5.873000,0.647748,0.855509,0.173244
5.874000,0.647740,0.855545,0.173222
5.875000,0.647733,0.855580,0.173201
5.876000,0.647726,0.855615,0.173179
5.877000,0.647718,0.855651,0.173157
5.878000,0.647711,0.855686,0.173136
5.879000,0.647704,0.855721,0.173114
5.880000,0.647696,0.855756,0.173092
5.881000,0.647689,0.855792,0.173071
5.882000,0.647682,0.855827,0.173049
5.883000,0.647674,0.855862,0.173027
5.884000,0.647667,0.855897,0.173005
5.885000,0.647660,0.855933,0.172984
5.886000,0.647653,0.855968,0.172962
5.887000,0.647645,0.856003,0.172940
5.888000,0.647638,0.856038,0.172919
5.889000,0.647631,0.856073,0.172897
5.890000,0.647624,0.856108,0.172876
5.891000,0.647616,0.856144,0.172854
5.892000,0.647609,0.856179,0.172832
5.893000,0.647602,0.856214,0.172811
5.894000,0.647594,0.856249,0.172789
5.895000,0.647587,0.856284,0.172767
5.896000,0.647580,0.856319,0.172746
5.897000,0.647573,0.856354,0.172724
5.898000,0.647565,0.856389,0.172703
5.899000,0.647558,0.856424,0.172681
5.900000,0.647551,0.856459,0.172659
5.901000,0.647544,0.856494,0.172638
5.902000,0.647536,0.856529,0.172616
5.903000,0.647529,0.856564,0.172595
5.904000,0.647522,0.856599,0.172573
5.905000,0.647515,0.856634,0.172552
5.906000,0.647507,0.856669,0.172530
5.907000,0.647500,0.856704,0.172508
5.908000,0.647493,0.856739,0.172487
5.909000,0.647486,0.856774,0.172465
5.910000,0.647479,0.856809,0.172444
5.911000,0.647471,0.856843,0.172422
5.912000,0.647464,0.856878,0.172401
5.913000,0.647457,0.856913,0.172379
5.914000,0.647450,0.856948,0.172358
5.915000,0.647443,0.856983,0.172336
5.916000,0.647435,0.857018,0.172315
5.917000,0.647428,0.857052,0.172293
5.918000,0.647421,0.857087,0.172272
5.919000,0.647414,0.857122,0.172250
5.920000,0.647407,0.857157,0.172229
5.921000,0.647399,0.857192,0.172207
5.922000,0.647392,0.857226,0.172186
5.923000,0.647385,0.857261,0.172164
5.924000,0.647378,0.857296,0.172143
5.925000,0.647371,0.857331,0.172121
5.926000,0.647363,0.857365,0.172100
5.927000,0.647356,0.857400,0.172078
5.928000,0.647349,0.857435,0.172057
5.929000,0.647342,0.857469,0.172036
5.930000,0.647335,0.857504,0.172014
5.931000,0.647328,0.857538,0.171993
5.932000,0.647321,0.857573,0.171971
5.933000,0.647313,0.857608,0.171950
5.934000,0.647306,0.857642,0.171928
5.935000,0.647299,0.857677,0.171907
5.936000,0.647292,0.857711,0.171886
5.937000,0.647285,0.857746,0.171864
5.938000,0.647278,0.857781,0.171843
5.939000,0.647271,0.857815,0.171821
5.940000,0.647263,0.857850,0.171800
5.941000,0.647256,0.857884,0.171779
5.942000,0.647249,0.857919,0.171757
5.943000,0.647242,0.857953,0.171736
5.944000,0.647235,0.857988,0.171715
5.945000,0.647228,0.858022,0.171693
5.946000,0.647221,0.858057,0.171672
5.947000,0.647214,0.858091,0.171650
5.948000,0.647206,0.858125,0.171629
5.949000,0.647199,0.858160,0.171608
5.950000,0.647192,0.858194,0.171586
5.951000,0.647185,0.858229,0.171565
5.952000,0.647178,0.858263,0.171544
5.953000,0.647171,0.858297,0.171523
5.954000,0.647164,0.858332,0.171501
5.955000,0.647157,0.858366,0.171480
5.956000,0.647150,0.858400,0.171459
5.957000,0.647143,0.858435,0.171437
5.958000,0.647135,0.858469,0.171416
5.959000,0.647128,0.858503,0.171395
5.960000,0.647121,0.858538,0.171373
5.961000,0.647114,0.858572,0.171352
5.962000,0.647107,0.858606,0.171331
5.963000,0.647100,0.858640,0.171310
5.964000,0.647093,0.858675,0.171288
5.965000,0.647086,0.858709,0.171267
5.966000,0.647079,0.858743,0.171246
5.967000,0.647072,0.858777,0.171225
5.968000,0.647065,0.858811,0.171203
5.969000,0.647058,0.858846,0.171182
5.970000,0.647051,0.858880,0.171161
5.971000,0.647044,0.858914,0.171140
5.972000,0.647037,0.858948,0.171118
5.973000,0.647030,0.858982,0.171097
5.974000,0.647023,0.859016,0.171076
5.975000,0.647016,0.859050,0.171055
5.976000,0.647008,0.859085,0.171034
5.977000,0.647001,0.859119,0.171012
5.978000,0.646994,0.859153,0.170991
5.979000,0.646987,0.859187,0.170970
5.980000,0.646980,0.859221,0.170949
5.981000,0.646973,0.859255,0.170928
5.982000,0.646966,0.859289,0.170907
5.983000,0.646959,0.859323,0.170885
5.984000,0.646952,0.859357,0.170864
5.985000,0.646945,0.859391,0.170843
5.986000,0.646938,0.859425,0.170822
5.987000,0.646931,0.859459,0.170801
5.988000,0.646924,0.859493,0.170780
5.989000,0.646917,0.859527,0.170758
5.990000,0.646910,0.859561,0.170737
5.991000,0.646903,0.859594,0.170716
5.992000,0.646896,0.859628,0.170695
5.993000,0.646889,0.859662,0.170674
5.994000,0.646882,0.859696,0.170653
5.995000,0.646875,0.859730,0.170632
5.996000,0.646868,0.859764,0.170611
5.997000,0.646861,0.859798,0.170590
5.998000,0.646855,0.859831,0.170569
5.999000,0.646848,0.859865,0.170547
6.000000,0.646841,0.859899,0.170526
6.001000,0.646834,0.859933,0.170505
6.002000,0.646827,0.859967,0.170484
6.003000,0.646820,0.860000,0.170463
6.004000,0.646813,0.860034,0.170442
6.005000,0.646806,0.860068,0.170421
6.006000,0.646799,0.860102,0.170400
6.007000,0.646792,0.860135,0.170379
6.008000,0.646785,0.860169,0.170358
6.009000,0.646778,0.860203,0.170337
6.010000,0.646771,0.860237,0.170316
6.011000,0.646764,0.860270,0.170295
6.012000,0.646757,0.860304,0.170274
6.013000,0.646750,0.860338,0.170253
6.014000,0.646743,0.860371,0.170232
6.015000,0.646736,0.860405,0.170211
6.016000,0.646730,0.860438,0.170190
6.017000,0.646723,0.860472,0.170169
6.018000,0.646716,0.860506,0.170148
6.019000,0.646709,0.860539,0.170127
6.020000,0.646702,0.860573,0.170106
6.021000,0.646695,0.860606,0.170085
6.022000,0.646688,0.860640,0.170064
6.023000,0.646681,0.860673,0.170043
6.024000,0.646674,0.860707,0.170022
6.025000,0.646667,0.860740,0.170001
6.026000,0.646660,0.860774,0.169980
6.027000,0.646654,0.860807,0.169959
6.028000,0.646647,0.860841,0.169938
6.029000,0.646640,0.860874,0.169917
6.030000,0.646633,0.860908,0.169896
6.031000,0.646626,0.860941,0.169875
6.032000,0.646619,0.860975,0.169854
6.033000,0.646612,0.861008,0.169834
6.034000,0.646605,0.861041,0.169813
6.035000,0.646599,0.861075,0.169792
6.036000,0.646592,0.861108,0.169771
6.037000,0.646585,0.861142,0.169750
6.038000,0.646578,0.861175,0.169729
6.039000,0.646571,0.861208,0.169708
6.040000,0.646564,0.861242,0.169687
6.041000,0.646557,0.861275,0.169666
6.042000,0.646551,0.861308,0.169646
6.043000,0.646544,0.861342,0.169625
6.044000,0.646537,0.861375,0.169604
6.045000,0.646530,0.861408,0.169583
6.046000,0.646523,0.861441,0.169562
6.047000,0.646516,0.861475,0.169541
6.048000,0.646509,0.861508,0.169520
6.049000,0.646503,0.861541,0.169500
6.050000,0.646496,0.861574,0.169479
6.051000,0.646489,0.861608,0.169458
6.052000,0.646482,0.861641,0.169437
6.053000,0.646475,0.861674,0.169416
6.054000,0.646468,0.861707,0.169396
6.055000,0.646462,0.861740,0.169375
6.056000,0.646455,0.861773,0.169354
6.057000,0.646448,0.861807,0.169333
6.058000,0.646441,0.861840,0.169312
6.059000,0.646434,0.861873,0.169292
6.060000,0.646428,0.861906,0.169271
6.061000,0.646421,0.861939,0.169250
6.062000,0.646414,0.861972,0.169229
6.063000,0.646407,0.862005,0.169208
6.064000,0.646400,0.862038,0.169188
6.065000,0.646394,0.862071,0.169167
6.066000,0.646387,0.862104,0.169146
6.067000,0.646380,0.862137,0.169125
6.068000,0.646373,0.862170,0.169105
6.069000,0.646367,0.862203,0.169084
6.070000,0.646360,0.862236,0.169063
6.071000,0.646353,0.862269,0.169043
6.072000,0.646346,0.862302,0.169022
6.073000,0.646339,0.862335,0.169001
6.074000,0.646333,0.862368,0.168980
6.075000,0.646326,0.862401,0.168960
6.076000,0.646319,0.862434,0.168939
6.077000,0.646312,0.862467,0.168918
6.078000,0.646306,0.862500,0.168898
6.079000,0.646299,0.862533,0.168877
6.080000,0.646292,0.862566,0.168856
6.081000,0.646285,0.862598,0.168836
6.082000,0.646279,0.862631,0.168815
6.083000,0.646272,0.862664,0.168794
6.084000,0.646265,0.862697,0.168774
6.085000,0.646258,0.862730,0.168753
6.086000,0.646252,0.862763,0.168732
6.087000,0.646245,0.862795,0.168712
6.088000,0.646238,0.862828,0.168691
6.089000,0.646232,0.862861,0.168670
6.090000,0.646225,0.862894,0.168650
6.091000,0.646218,0.862927,0.168629
6.092000,0.646211,0.862959,0.168608
6.093000,0.646205,0.862992,0.168588
6.094000,0.646198,0.863025,0.168567
6.095000,0.646191,0.863057,0.168547
6.096000,0.646185,0.863090,0.168526
6.097000,0.646178,0.863123,0.168505
6.098000,0.646171,0.863155,0.168485
6.099000,0.646164,0.863188,0.168464
6.100000,0.646158,0.863221,0.168444
6.101000,0.646151,0.863253,0.168423
6.102000,0.646144,0.863286,0.168402
6.103000,0.646138,0.863319,0.168382
6.104000,0.646131,0.863351,0.168361
6.105000,0.646124,0.863384,0.168341
6.106000,0.646118,0.863416,0.168320
6.107000,0.646111,0.863449,0.168300
6.108000,0.646104,0.863482,0.168279
6.109000,0.646098,0.863514,0.168259
6.110000,0.646091,0.863547,0.168238
6.111000,0.646084,0.863579,0.168217
6.112000,0.646078,0.863612,0.168197
6.113000,0.646071,0.863644,0.168176
6.114000,0.646064,0.863677,0.168156
6.115000,0.646058,0.863709,0.168135
6.116000,0.646051,0.863742,0.168115
6.117000,0.646044,0.863774,0.168094
6.118000,0.646038,0.863806,0.168074
6.119000,0.646031,0.863839,0.168053
6.120000,0.646024,0.863871,0.168033
6.121000,0.646018,0.863904,0.168012
6.122000,0.646011,0.863936,0.167992
6.123000,0.646004,0.863969,0.167971
6.124000,0.645998,0.864001,0.167951
6.125000,0.645991,0.864033,0.167931
6.126000,0.645984,0.864066,0.167910
6.127000,0.645978,0.864098,0.167890
6.128000,0.645971,0.864130,0.167869
6.129000,0.645965,0.864163,0.167849
6.130000,0.645958,0.864195,0.167828
6.131000,0.645951,0.864227,0.167808
6.132000,0.645945,0.864260,0.167787
6.133000,0.645938,0.864292,0.167767
6.134000,0.645932,0.864324,0.167747
6.135000,0.645925,0.864356,0.167726
6.136000,0.645918,0.864389,0.167706
6.137000,0.645912,0.864421,0.167685
6.138000,0.645905,0.864453,0.167665
6.139000,0.645899,0.864485,0.167645
6.140000,0.645892,0.864517,0.167624
6.141000,0.645885,0.864550,0.167604
6.142000,0.645879,0.864582,0.167583
6.143000,0.645872,0.864614,0.167563
6.144000,0.645866,0.864646,0.167543
6.145000,0.645859,0.864678,0.167522
6.146000,0.645852,0.864710,0.167502
6.147000,0.645846,0.864742,0.167482
6.148000,0.645839,0.864775,0.167461
6.149000,0.645833,0.864807,0.167441
6.150000,0.645826,0.864839,0.167421
6.151000,0.645820,0.864871,0.167400
6.152000,0.645813,0.864903,0.167380
6.153000,0.645806,0.864935,0.167360
6.154000,0.645800,0.864967,0.167339
6.155000,0.645793,0.864999,0.167319
6.156000,0.645787,0.865031,0.167299
6.157000,0.645780,0.865063,0.167278
6.158000,0.645774,0.865095,0.167258
6.159000,0.645767,0.865127,0.167238
6.160000,0.645761,0.865159,0.167217
6.161000,0.645754,0.865191,0.167197
6.162000,0.645748,0.865223,0.167177
6.163000,0.645741,0.865255,0.167157
6.164000,0.645734,0.865287,0.167136
6.165000,0.645728,0.865319,0.167116
6.166000,0.645721,0.865351,0.167096
6.167000,0.645715,0.865383,0.167075
6.168000,0.645708,0.865414,0.167055
6.169000,0.645702,0.865446,0.167035
6.170000,0.645695,0.865478,0.167015
6.171000,0.645689,0.865510,0.166994
6.172000,0.645682,0.865542,0.166974
6.173000,0.645676,0.865574,0.166954
6.174000,0.645669,0.865606,0.166934
6.175000,0.645663,0.865637,0.166914
6.176000,0.645656,0.865669,0.166893
6.177000,0.645650,0.865701,0.166873
6.178000,0.645643,0.865733,0.166853
6.179000,0.645637,0.865765,0.166833
6.180000,0.645630,0.865796,0.166812
6.181000,0.645624,0.865828,0.166792
6.182000,0.645617,0.865860,0.166772
6.183000,0.645611,0.865891,0.166752
6.184000,0.645604,0.865923,0.166732
6.185000,0.645598,0.865955,0.166712
6.186000,0.645591,0.865987,0.166691
6.187000,0.645585,0.866018,0.166671
6.188000,0.645578,0.866050,0.166651
6.189000,0.645572,0.866082,0.166631
6.190000,0.645565,0.866113,0.166611
6.191000,0.645559,0.866145,0.166591
6.192000,0.645553,0.866177,0.166570
6.193000,0.645546,0.866208,0.166550
6.194000,0.645540,0.866240,0.166530
6.195000,0.645533,0.866271,0.166510
6.196000,0.645527,0.866303,0.166490
6.197000,0.645520,0.866335,0.166470
6.198000,0.645514,0.866366,0.166450
6.199000,0.645507,0.866398,0.166430
6.200000,0.645501,0.866429,0.166409
6.201000,0.645494,0.866461,0.166389
6.202000,0.645488,0.866492,0.166369
6.203000,0.645482,0.866524,0.166349
6.204000,0.645475,0.866555,0.166329
6.205000,0.645469,0.866587,0.166309
6.206000,0.645462,0.866618,0.166289
6.207000,0.645456,0.866650,0.166269
6.208000,0.645449,0.866681,0.166249
6.209000,0.645443,0.866713,0.166229
6.210000,0.645437,0.866744,0.166209
6.211000,0.645430,0.866775,0.166189
6.212000,0.645424,0.866807,0.166169
6.213000,0.645417,0.866838,0.166148
6.214000,0.645411,0.866870,0.166128
6.215000,0.645405,0.866901,0.166108
6.216000,0.645398,0.866932,0.166088
6.217000,0.645392,0.866964,0.166068
6.218000,0.645385,0.866995,0.166048
6.219000,0.645379,0.867026,0.166028
6.220000,0.645373,0.867058,0.166008
6.221000,0.645366,0.867089,0.165988
6.222000,0.645360,0.867120,0.165968
6.223000,0.645353,0.867152,0.165948
6.224000,0.645347,0.867183,0.165928
6.225000,0.645341,0.867214,0.165908
6.226000,0.645334,0.867245,0.165888
6.227000,0.645328,0.867277,0.165868
6.228000,0.645322,0.867308,0.165848
6.229000,0.645315,0.867339,0.165828
6.230000,0.645309,0.867370,0.165808
6.231000,0.645302,0.867402,0.165788
6.232000,0.645296,0.867433,0.165769
6.233000,0.645290,0.867464,0.165749
6.234000,0.645283,0.867495,0.165729
6.235000,0.645277,0.867526,0.165709
6.236000,0.645271,0.867557,0.165689
6.237000,0.645264,0.867589,0.165669
6.238000,0.645258,0.867620,0.165649
6.239000,0.645252,0.867651,0.165629
6.240000,0.645245,0.867682,0.165609
6.241000,0.645239,0.867713,0.165589
6.242000,0.645233,0.867744,0.165569
6.243000,0.645226,0.867775,0.165549
6.244000,0.645220,0.867806,0.165529
6.245000,0.645214,0.867837,0.165510
6.246000,0.645207,0.867868,0.165490
6.247000,0.645201,0.867899,0.165470
6.248000,0.645195,0.867930,0.165450
6.249000,0.645188,0.867961,0.165430
6.250000,0.645182,0.867992,0.165410
6.251000,0.645176,0.868023,0.165390
6.252000,0.645169,0.868054,0.165370
6.253000,0.645163,0.868085,0.165351
6.254000,0.645157,0.868116,0.165331
6.255000,0.645150,0.868147,0.165311
6.256000,0.645144,0.868178,0.165291
6.257000,0.645138,0.868209,0.165271
6.258000,0.645131,0.868240,0.165251
6.259000,0.645125,0.868271,0.165231
6.260000,0.645119,0.868302,0.165212
6.261000,0.645113,0.868333,0.165192
6.262000,0.645106,0.868364,0.165172
6.263000,0.645100,0.868395,0.165152
6.264000,0.645094,0.868425,0.165132
6.265000,0.645087,0.868456,0.165113
6.266000,0.645081,0.868487,0.165093
6.267000,0.645075,0.868518,0.165073
6.268000,0.645069,0.868549,0.165053
6.269000,0.645062,0.868580,0.165033
6.270000,0.645056,0.868610,0.165014
6.271000,0.645050,0.868641,0.164994
6.272000,0.645043,0.868672,0.164974
6.273000,0.645037,0.868703,0.164954
6.274000,0.645031,0.868733,0.164935
6.275000,0.645025,0.868764,0.164915
6.276000,0.645018,0.868795,0.164895
6.277000,0.645012,0.868826,0.164875
6.278000,0.645006,0.868856,0.164856
6.279000,0.645000,0.868887,0.164836
6.280000,0.644993,0.868918,0.164816
6.281000,0.644987,0.868948,0.164796
6.282000,0.644981,0.868979,0.164777
6.283000,0.644975,0.869010,0.164757
6.284000,0.644968,0.869040,0.164737
6.285000,0.644962,0.869071,0.164717
6.286000,0.644956,0.869102,0.164698
6.287000,0.644950,0.869132,0.164678
6.288000,0.644943,0.869163,0.164658
6.289000,0.644937,0.869193,0.164639
6.290000,0.644931,0.869224,0.164619
6.291000,0.644925,0.869255,0.164599
6.292000,0.644919,0.869285,0.164580
6.293000,0.644912,0.869316,0.164560
6.294000,0.644906,0.869346,0.164540
6.295000,0.644900,0.869377,0.164521
6.296000,0.644894,0.869407,0.164501
6.297000,0.644888,0.869438,0.164481
6.298000,0.644881,0.869468,0.164462
6.299000,0.644875,0.869499,0.164442
6.300000,0.644869,0.869529,0.164422
6.301000,0.644863,0.869560,0.164403
6.302000,0.644857,0.869590,0.164383
6.303000,0.644850,0.869621,0.164363
6.304000,0.644844,0.869651,0.164344
6.305000,0.644838,0.869682,0.164324
6.306000,0.644832,0.869712,0.164305
6.307000,0.644826,0.869742,0.164285
6.308000,0.644819,0.869773,0.164265
6.309000,0.644813,0.869803,0.164246
6.310000,0.644807,0.869834,0.164226
6.311000,0.644801,0.869864,0.164207
6.312000,0.644795,0.869894,0.164187
6.313000,0.644789,0.869925,0.164167
6.314000,0.644782,0.869955,0.164148
6.315000,0.644776,0.869985,0.164128
6.316000,0.644770,0.870016,0.164109
6.317000,0.644764,0.870046,0.164089
6.318000,0.644758,0.870076,0.164069
6.319000,0.644752,0.870106,0.164050
6.320000,0.644745,0.870137,0.164030
6.321000,0.644739,0.870167,0.164011
6.322000,0.644733,0.870197,0.163991
6.323000,0.644727,0.870227,0.163972
6.324000,0.644721,0.870258,0.163952
6.325000,0.644715,0.870288,0.163933
6.326000,0.644708,0.870318,0.163913
6.327000,0.644702,0.870348,0.163894
6.328000,0.644696,0.870379,0.163874
6.329000,0.644690,0.870409,0.163855
6.330000,0.644684,0.870439,0.163835
6.331000,0.644678,0.870469,0.163816
6.332000,0.644672,0.870499,0.163796
6.333000,0.644666,0.870529,0.163777
6.334000,0.644659,0.870559,0.163757
6.335000,0.644653,0.870590,0.163738
6.336000,0.644647,0.870620,0.163718
6.337000,0.644641,0.870650,0.163699
6.338000,0.644635,0.870680,0.163679
6.339000,0.644629,0.870710,0.163660
6.340000,0.644623,0.870740,0.163640
6.341000,0.644617,0.870770,0.163621
6.342000,0.644611,0.870800,0.163601
6.343000,0.644604,0.870830,0.163582
6.344000,0.644598,0.870860,0.163562
6.345000,0.644592,0.870890,0.163543
6.346000,0.644586,0.870920,0.163524
6.347000,0.644580,0.870950,0.163504
6.348000,0.644574,0.870980,0.163485
6.349000,0.644568,0.871010,0.163465
6.350000,0.644562,0.871040,0.163446
6.351000,0.644556,0.871070,0.163426
6.352000,0.644550,0.871100,0.163407
6.353000,0.644544,0.871130,0.163388
6.354000,0.644537,0.871160,0.163368
