t,eg
10.513000,0.122354
10.514000,0.122348
10.515000,0.122343
10.516000,0.122337
10.517000,0.122331
10.518000,0.122326
10.519000,0.122320
10.520000,0.122314
10.521000,0.122308
10.522000,0.122303
10.523000,0.122297
10.524000,0.122291
10.525000,0.122286
10.526000,0.122280
10.527000,0.122274
10.528000,0.122268
10.529000,0.122263
10.530000,0.122257
10.531000,0.122251
10.532000,0.122246
10.533000,0.122240
10.534000,0.122234
10.535000,0.122228
10.536000,0.122223
10.537000,0.122217
10.538000,0.122211
10.539000,0.122206
10.540000,0.122200
10.541000,0.122194
10.542000,0.122189
10.543000,0.122183
10.544000,0.122177
10.545000,0.122172
10.546000,0.122166
10.547000,0.122160
10.548000,0.122154
10.549000,0.122149
10.550000,0.122143
10.551000,0.122137
10.552000,0.122132
10.553000,0.122126
10.554000,0.122120
10.555000,0.122115
10.556000,0.122109
10.557000,0.122103
10.558000,0.122098
10.559000,0.122092
10.560000,0.122086
10.561000,0.122081
10.562000,0.122075
10.563000,0.122069
10.564000,0.122063
10.565000,0.122058
10.566000,0.122052
10.567000,0.122046
10.568000,0.122041
10.569000,0.122035
10.570000,0.122029
10.571000,0.122024
10.572000,0.122018
10.573000,0.122012
10.574000,0.122007
10.575000,0.122001
10.576000,0.121995
10.577000,0.121990
10.578000,0.121984
10.579000,0.121978
10.580000,0.121973
10.581000,0.121967
10.582000,0.121961
10.583000,0.121956
10.584000,0.121950
10.585000,0.121944
10.586000,0.121939
10.587000,0.121933
10.588000,0.121927
10.589000,0.121922
10.590000,0.121916
10.591000,0.121910
10.592000,0.121905
10.593000,0.121899
10.594000,0.121893
10.595000,0.121888
10.596000,0.121882
10.597000,0.121876
10.598000,0.121871
10.599000,0.121865
10.600000,0.121860
10.601000,0.121854
10.602000,0.121848
10.603000,0.121843
10.604000,0.121837
10.605000,0.121831
10.606000,0.121826
10.607000,0.121820
10.608000,0.121814
10.609000,0.121809
10.610000,0.121803
10.611000,0.121797
10.612000,0.121792
10.613000,0.121786
10.614000,0.121780
10.615000,0.121775
10.616000,0.121769
10.617000,0.121764
10.618000,0.121758
10.619000,0.121752
10.620000,0.121747
10.621000,0.121741
10.622000,0.121735
10.623000,0.121730
10.624000,0.121724
10.625000,0.121718
10.626000,0.121713
10.627000,0.121707
10.628000,0.121702
10.629000,0.121696
10.630000,0.121690
10.631000,0.121685
10.632000,0.121679
10.633000,0.121673
10.634000,0.121668
10.635000,0.121662
10.636000,0.121657
10.637000,0.121651
10.638000,0.121645
10.639000,0.121640
10.640000,0.121634
10.641000,0.121628
10.642000,0.121623
10.643000,0.121617
10.644000,0.121612
10.645000,0.121606
10.646000,0.121600
10.647000,0.121595
10.648000,0.121589
10.649000,0.121584
10.650000,0.121578
10.651000,0.121572
10.652000,0.121567
10.653000,0.121561
10.654000,0.121555
10.655000,0.121550
10.656000,0.121544
10.657000,0.121539
10.658000,0.121533
10.659000,0.121527
10.660000,0.121522
10.661000,0.121516
10.662000,0.121511
10.663000,0.121505
10.664000,0.121499
10.665000,0.121494
10.666000,0.121488
10.667000,0.121483
10.668000,0.121477
10.669000,0.121471
10.670000,0.121466
10.671000,0.121460
10.672000,0.121455
10.673000,0.121449
10.674000,0.121443
10.675000,0.121438
10.676000,0.121432
10.677000,0.121427
10.678000,0.121421
10.679000,0.121415
10.680000,0.121410
10.681000,0.121404
10.682000,0.121399
10.683000,0.121393
10.684000,0.121388
10.685000,0.121382
10.686000,0.121376
10.687000,0.121371
10.688000,0.121365
10.689000,0.121360
10.690000,0.121354
10.691000,0.121348
10.692000,0.121343
10.693000,0.121337
10.694000,0.121332
10.695000,0.121326
10.696000,0.121321
10.697000,0.121315
10.698000,0.121309
10.699000,0.121304
10.700000,0.121298
10.701000,0.121293
10.702000,0.121287
10.703000,0.121282
10.704000,0.121276
10.705000,0.121270
10.706000,0.121265
10.707000,0.121259
10.708000,0.121254
10.709000,0.121248
10.710000,0.121243
10.711000,0.121237
10.712000,0.121231
10.713000,0.121226
10.714000,0.121220
10.715000,0.121215
10.716000,0.121209
10.717000,0.121204
10.718000,0.121198
10.719000,0.121192
10.720000,0.121187
10.721000,0.121181
10.722000,0.121176
10.723000,0.121170
10.724000,0.121165
10.725000,0.121159
10.726000,0.121154
10.727000,0.121148
10.728000,0.121142
10.729000,0.121137
10.730000,0.121131
10.731000,0.121126
10.732000,0.121120
10.733000,0.121115
10.734000,0.121109
10.735000,0.121104
10.736000,0.121098
10.737000,0.121093
10.738000,0.121087
10.739000,0.121081
10.740000,0.121076
10.741000,0.121070
10.742000,0.121065
10.743000,0.121059
10.744000,0.121054
10.745000,0.121048
10.746000,0.121043
10.747000,0.121037
10.748000,0.121032
10.749000,0.121026
10.750000,0.121021
10.751000,0.121015
10.752000,0.121009
10.753000,0.121004
10.754000,0.120998
10.755000,0.120993
10.756000,0.120987
10.757000,0.120982
10.758000,0.120976
10.759000,0.120971
10.760000,0.120965
10.761000,0.120960
10.762000,0.120954
10.763000,0.120949
10.764000,0.120943
10.765000,0.120938
10.766000,0.120932
10.767000,0.120927
10.768000,0.120921
10.769000,0.120915
10.770000,0.120910
10.771000,0.120904
10.772000,0.120899
10.773000,0.120893
10.774000,0.120888
10.775000,0.120882
10.776000,0.120877
10.777000,0.120871
10.778000,0.120866
10.779000,0.120860
10.780000,0.120855
10.781000,0.120849
10.782000,0.120844
10.783000,0.120838
10.784000,0.120833
10.785000,0.120827
10.786000,0.120822
10.787000,0.120816
10.788000,0.120811
10.789000,0.120805
10.790000,0.120800
10.791000,0.120794
10.792000,0.120789
10.793000,0.120783
10.794000,0.120778
10.795000,0.120772
10.796000,0.120767
10.797000,0.120761
10.798000,0.120756
10.799000,0.120750
10.800000,0.120745
10.801000,0.120739
10.802000,0.120734
10.803000,0.120728
10.804000,0.120723
10.805000,0.120717
10.806000,0.120712
10.807000,0.120706
10.808000,0.120701
10.809000,0.120695
10.810000,0.120690
10.811000,0.120684
10.812000,0.120679
10.813000,0.120673
10.814000,0.120668
10.815000,0.120662
10.816000,0.120657
10.817000,0.120651
10.818000,0.120646
10.819000,0.120640
10.820000,0.120635
10.821000,0.120629
10.822000,0.120624
10.823000,0.120618
10.824000,0.120613
10.825000,0.120607
10.826000,0.120602
10.827000,0.120596
10.828000,0.120591
10.829000,0.120585
10.830000,0.120580
10.831000,0.120575
10.832000,0.120569
10.833000,0.120564
10.834000,0.120558
10.835000,0.120553
10.836000,0.120547
10.837000,0.120542
10.838000,0.120536
10.839000,0.120531
10.840000,0.120525
10.841000,0.120520
10.842000,0.120514
10.843000,0.120509
10.844000,0.120503
10.845000,0.120498
10.846000,0.120492
10.847000,0.120487
10.848000,0.120482
10.849000,0.120476
10.850000,0.120471
10.851000,0.120465
10.852000,0.120460
10.853000,0.120454
10.854000,0.120449
10.855000,0.120443
10.856000,0.120438
10.857000,0.120432
10.858000,0.120427
10.859000,0.120422
10.860000,0.120416
10.861000,0.120411
10.862000,0.120405
10.863000,0.120400
10.864000,0.120394
10.865000,0.120389
10.866000,0.120383
10.867000,0.120378
10.868000,0.120372
10.869000,0.120367
10.870000,0.120362
10.871000,0.120356
10.872000,0.120351
10.873000,0.120345
10.874000,0.120340
10.875000,0.120334
10.876000,0.120329
10.877000,0.120323
10.878000,0.120318
10.879000,0.120313
10.880000,0.120307
10.881000,0.120302
10.882000,0.120296
10.883000,0.120291
10.884000,0.120285
10.885000,0.120280
10.886000,0.120275
10.887000,0.120269
10.888000,0.120264
10.889000,0.120258
10.890000,0.120253
10.891000,0.120247
10.892000,0.120242
10.893000,0.120236
10.894000,0.120231
10.895000,0.120226
10.896000,0.120220
10.897000,0.120215
10.898000,0.120209
10.899000,0.120204
10.900000,0.120198
10.901000,0.120193
10.902000,0.120188
10.903000,0.120182
10.904000,0.120177
10.905000,0.120171
10.906000,0.120166
10.907000,0.120161
10.908000,0.120155
10.909000,0.120150
10.910000,0.120144
10.911000,0.120139
10.912000,0.120133
10.913000,0.120128
10.914000,0.120123
10.915000,0.120117
10.916000,0.120112
10.917000,0.120106
10.918000,0.120101
10.919000,0.120096
10.920000,0.120090
10.921000,0.120085
10.922000,0.120079
10.923000,0.120074
10.924000,0.120069
10.925000,0.120063
10.926000,0.120058
10.927000,0.120052
10.928000,0.120047
10.929000,0.120041
10.930000,0.120036
10.931000,0.120031
10.932000,0.120025
10.933000,0.120020
10.934000,0.120014
10.935000,0.120009
10.936000,0.120004
10.937000,0.119998
10.938000,0.119993
10.939000,0.119987
10.940000,0.119982
10.941000,0.119977
10.942000,0.119971
10.943000,0.119966
10.944000,0.119961
10.945000,0.119955
10.946000,0.119950
10.947000,0.119944
10.948000,0.119939
10.949000,0.119934
10.950000,0.119928
10.951000,0.119923
10.952000,0.119917
10.953000,0.119912
10.954000,0.119907
10.955000,0.119901
10.956000,0.119896
10.957000,0.119890
10.958000,0.119885
10.959000,0.119880
10.960000,0.119874
10.961000,0.119869
10.962000,0.119864
10.963000,0.119858
10.964000,0.119853
10.965000,0.119847
10.966000,0.119842
10.967000,0.119837
10.968000,0.119831
10.969000,0.119826
10.970000,0.119821
10.971000,0.119815
10.972000,0.119810
10.973000,0.119804
10.974000,0.119799
10.975000,0.119794
10.976000,0.119788
10.977000,0.119783
10.978000,0.119778
10.979000,0.119772
10.980000,0.119767
10.981000,0.119761
10.982000,0.119756
10.983000,0.119751
10.984000,0.119745
10.985000,0.119740
10.986000,0.119735
10.987000,0.119729
10.988000,0.119724
10.989000,0.119719
10.990000,0.119713
10.991000,0.119708
10.992000,0.119702
10.993000,0.119697
10.994000,0.119692
10.995000,0.119686
10.996000,0.119681
10.997000,0.119676
10.998000,0.119670
10.999000,0.119665
11.000000,0.119660
11.001000,0.119654
11.002000,0.119649
11.003000,0.119644
11.004000,0.119638
11.005000,0.119633
11.006000,0.119628
11.007000,0.119622
11.008000,0.119617
11.009000,0.119611
11.010000,0.119606
11.011000,0.119601
11.012000,0.119595
11.013000,0.119590
11.014000,0.119585
11.015000,0.119579
11.016000,0.119574
11.017000,0.119569
11.018000,0.119563
11.019000,0.119558
11.020000,0.119553
11.021000,0.119547
11.022000,0.119542
11.023000,0.119537
11.024000,0.119531
11.025000,0.119526
11.026000,0.119521
11.027000,0.119515
11.028000,0.119510
11.029000,0.119505
11.030000,0.119499
11.031000,0.119494
11.032000,0.119489
11.033000,0.119483
11.034000,0.119478
11.035000,0.119473
11.036000,0.119467
11.037000,0.119462
11.038000,0.119457
11.039000,0.119451
11.040000,0.119446
11.041000,0.119441
11.042000,0.119435
11.043000,0.119430
11.044000,0.119425
11.045000,0.119419
11.046000,0.119414
11.047000,0.119409
11.048000,0.119404
11.049000,0.119398
11.050000,0.119393
11.051000,0.119388
11.052000,0.119382
11.053000,0.119377
11.054000,0.119372
11.055000,0.119366
11.056000,0.119361
11.057000,0.119356
11.058000,0.119350
11.059000,0.119345
11.060000,0.119340
11.061000,0.119334
11.062000,0.119329
11.063000,0.119324
11.064000,0.119319
11.065000,0.119313
11.066000,0.119308
11.067000,0.119303
11.068000,0.119297
11.069000,0.119292
11.070000,0.119287
11.071000,0.119281
11.072000,0.119276
11.073000,0.119271
11.074000,0.119265
11.075000,0.119260
11.076000,0.119255
11.077000,0.119250
11.078000,0.119244
11.079000,0.119239
11.080000,0.119234
11.081000,0.119228
11.082000,0.119223
11.083000,0.119218
11.084000,0.119213
11.085000,0.119207
11.086000,0.119202
11.087000,0.119197
11.088000,0.119191
11.089000,0.119186
11.090000,0.119181
11.091000,0.119175
11.092000,0.119170
11.093000,0.119165
11.094000,0.119160
11.095000,0.119154
11.096000,0.119149
11.097000,0.119144
11.098000,0.119138
11.099000,0.119133
11.100000,0.119128
11.101000,0.119123
11.102000,0.119117
11.103000,0.119112
11.104000,0.119107
11.105000,0.119101
11.106000,0.119096
11.107000,0.119091
11.108000,0.119086
11.109000,0.119080
11.110000,0.119075
11.111000,0.119070
11.112000,0.119065
11.113000,0.119059
11.114000,0.119054
11.115000,0.119049
11.116000,0.119043
11.117000,0.119038
11.118000,0.119033
11.119000,0.119028
11.120000,0.119022
11.121000,0.119017
11.122000,0.119012
11.123000,0.119007
11.124000,0.119001
11.125000,0.118996
11.126000,0.118991
11.127000,0.118986
11.128000,0.118980
11.129000,0.118975
11.130000,0.118970
11.131000,0.118964
11.132000,0.118959
11.133000,0.118954
11.134000,0.118949
11.135000,0.118943
11.136000,0.118938
11.137000,0.118933
11.138000,0.118928
11.139000,0.118922
11.140000,0.118917
11.141000,0.118912
11.142000,0.118907
11.143000,0.118901
11.144000,0.118896
11.145000,0.118891
11.146000,0.118886
11.147000,0.118880
11.148000,0.118875
11.149000,0.118870
11.150000,0.118865
11.151000,0.118859
11.152000,0.118854
11.153000,0.118849
11.154000,0.118844
11.155000,0.118838
11.156000,0.118833
11.157000,0.118828
11.158000,0.118823
11.159000,0.118817
11.160000,0.118812
11.161000,0.118807
11.162000,0.118802
11.163000,0.118797
11.164000,0.118791
11.165000,0.118786
11.166000,0.118781
11.167000,0.118776
11.168000,0.118770
11.169000,0.118765
11.170000,0.118760
11.171000,0.118755
11.172000,0.118749
11.173000,0.118744
11.174000,0.118739
11.175000,0.118734
11.176000,0.118728
11.177000,0.118723
11.178000,0.118718
11.179000,0.118713
11.180000,0.118708
11.181000,0.118702
11.182000,0.118697
11.183000,0.118692
11.184000,0.118687
11.185000,0.118681
11.186000,0.118676
11.187000,0.118671
11.188000,0.118666
11.189000,0.118661
11.190000,0.118655
11.191000,0.118650
11.192000,0.118645
11.193000,0.118640
11.194000,0.118634
11.195000,0.118629
11.196000,0.118624
11.197000,0.118619
11.198000,0.118614
11.199000,0.118608
11.200000,0.118603
11.201000,0.118598
11.202000,0.118593
11.203000,0.118588
11.204000,0.118582
11.205000,0.118577
11.206000,0.118572
11.207000,0.118567
11.208000,0.118561
11.209000,0.118556
11.210000,0.118551
11.211000,0.118546
11.212000,0.118541
11.213000,0.118535
11.214000,0.118530
11.215000,0.118525
11.216000,0.118520
11.217000,0.118515
11.218000,0.118509
11.219000,0.118504
11.220000,0.118499
11.221000,0.118494
11.222000,0.118489
11.223000,0.118483
11.224000,0.118478
11.225000,0.118473
11.226000,0.118468
11.227000,0.118463
11.228000,0.118457
11.229000,0.118452
11.230000,0.118447
11.231000,0.118442
11.232000,0.118437
11.233000,0.118431
11.234000,0.118426
11.235000,0.118421
11.236000,0.118416
11.237000,0.118411
11.238000,0.118406
11.239000,0.118400
11.240000,0.118395
11.241000,0.118390
11.242000,0.118385
11.243000,0.118380
11.244000,0.118374
11.245000,0.118369
11.246000,0.118364
11.247000,0.118359
11.248000,0.118354
11.249000,0.118349
11.250000,0.118343
11.251000,0.118338
11.252000,0.118333
11.253000,0.118328
11.254000,0.118323
11.255000,0.118317
11.256000,0.118312
11.257000,0.118307
11.258000,0.118302
11.259000,0.118297
11.260000,0.118292
11.261000,0.118286
11.262000,0.118281
11.263000,0.118276
11.264000,0.118271
11.265000,0.118266
11.266000,0.118261
11.267000,0.118255
11.268000,0.118250
11.269000,0.118245
11.270000,0.118240
11.271000,0.118235
11.272000,0.118230
11.273000,0.118224
11.274000,0.118219
11.275000,0.118214
11.276000,0.118209
11.277000,0.118204
11.278000,0.118199
11.279000,0.118193
11.280000,0.118188
11.281000,0.118183
11.282000,0.118178
11.283000,0.118173
11.284000,0.118168
11.285000,0.118162
11.286000,0.118157
11.287000,0.118152
11.288000,0.118147
11.289000,0.118142
11.290000,0.118137
11.291000,0.118132
11.292000,0.118126
11.293000,0.118121
11.294000,0.118116
11.295000,0.118111
11.296000,0.118106
11.297000,0.118101
11.298000,0.118096
11.299000,0.118090
11.300000,0.118085
11.301000,0.118080
11.302000,0.118075
11.303000,0.118070
11.304000,0.118065
11.305000,0.118060
11.306000,0.118054
11.307000,0.118049
11.308000,0.118044
11.309000,0.118039
11.310000,0.118034
11.311000,0.118029
11.312000,0.118024
11.313000,0.118018
11.314000,0.118013
11.315000,0.118008
11.316000,0.118003
11.317000,0.117998
11.318000,0.117993
11.319000,0.117988
11.320000,0.117982
11.321000,0.117977
11.322000,0.117972
11.323000,0.117967
11.324000,0.117962
11.325000,0.117957
11.326000,0.117952
11.327000,0.117947
11.328000,0.117941
11.329000,0.117936
11.330000,0.117931
11.331000,0.117926
11.332000,0.117921
11.333000,0.117916
11.334000,0.117911
11.335000,0.117906
11.336000,0.117900
11.337000,0.117895
11.338000,0.117890
11.339000,0.117885
11.340000,0.117880
11.341000,0.117875
11.342000,0.117870
11.343000,0.117865
11.344000,0.117859
11.345000,0.117854
11.346000,0.117849
11.347000,0.117844
11.348000,0.117839
11.349000,0.117834
11.350000,0.117829
11.351000,0.117824
11.352000,0.117819
11.353000,0.117813
11.354000,0.117808
11.355000,0.117803
11.356000,0.117798
11.357000,0.117793
11.358000,0.117788
11.359000,0.117783
11.360000,0.117778
11.361000,0.117773
11.362000,0.117767
11.363000,0.117762
11.364000,0.117757
11.365000,0.117752
11.366000,0.117747
11.367000,0.117742
11.368000,0.117737
11.369000,0.117732
11.370000,0.117727
11.371000,0.117722
11.372000,0.117716
11.373000,0.117711
11.374000,0.117706
11.375000,0.117701
11.376000,0.117696
11.377000,0.117691
11.378000,0.117686
11.379000,0.117681
11.380000,0.117676
11.381000,0.117671
11.382000,0.117666
11.383000,0.117660
11.384000,0.117655
11.385000,0.117650
11.386000,0.117645
11.387000,0.117640
11.388000,0.117635
11.389000,0.117630
11.390000,0.117625
11.391000,0.117620
11.392000,0.117615
11.393000,0.117610
11.394000,0.117604
11.395000,0.117599
11.396000,0.117594
11.397000,0.117589
11.398000,0.117584
11.399000,0.117579
11.400000,0.117574
11.401000,0.117569
11.402000,0.117564
11.403000,0.117559
11.404000,0.117554
11.405000,0.117549
11.406000,0.117544
11.407000,0.117538
11.408000,0.117533
11.409000,0.117528
11.410000,0.117523
11.411000,0.117518
11.412000,0.117513
11.413000,0.117508
11.414000,0.117503
11.415000,0.117498
11.416000,0.117493
11.417000,0.117488
11.418000,0.117483
11.419000,0.117478
11.420000,0.117473
11.421000,0.117467
11.422000,0.117462
11.423000,0.117457
11.424000,0.117452
11.425000,0.117447
11.426000,0.117442
11.427000,0.117437
11.428000,0.117432
11.429000,0.117427
11.430000,0.117422
11.431000,0.117417
11.432000,0.117412
11.433000,0.117407
11.434000,0.117402
11.435000,0.117397
11.436000,0.117392
11.437000,0.117387
11.438000,0.117381
11.439000,0.117376
11.440000,0.117371
11.441000,0.117366
11.442000,0.117361
11.443000,0.117356
11.444000,0.117351
11.445000,0.117346
11.446000,0.117341
11.447000,0.117336
11.448000,0.117331
11.449000,0.117326
11.450000,0.117321
11.451000,0.117316
11.452000,0.117311
11.453000,0.117306
11.454000,0.117301
11.455000,0.117296
11.456000,0.117291
11.457000,0.117286
11.458000,0.117280
11.459000,0.117275
11.460000,0.117270
11.461000,0.117265
11.462000,0.117260
11.463000,0.117255
11.464000,0.117250
11.465000,0.117245
11.466000,0.117240
11.467000,0.117235
11.468000,0.117230
11.469000,0.117225
11.470000,0.117220
11.471000,0.117215
11.472000,0.117210
11.473000,0.117205
11.474000,0.117200
11.475000,0.117195
11.476000,0.117190
11.477000,0.117185
11.478000,0.117180
11.479000,0.117175
11.480000,0.117170
11.481000,0.117165
11.482000,0.117160
11.483000,0.117155
11.484000,0.117150
11.485000,0.117145
11.486000,0.117140
11.487000,0.117135
11.488000,0.117130
11.489000,0.117125
11.490000,0.117119
11.491000,0.117114
11.492000,0.117109
11.493000,0.117104
11.494000,0.117099
11.495000,0.117094
11.496000,0.117089
11.497000,0.117084
11.498000,0.117079
11.499000,0.117074
11.500000,0.117069
11.501000,0.117064
11.502000,0.117059
11.503000,0.117054
11.504000,0.117049
11.505000,0.117044
11.506000,0.117039
11.507000,0.117034
11.508000,0.117029
11.509000,0.117024
11.510000,0.117019
11.511000,0.117014
11.512000,0.117009
11.513000,0.117004
11.514000,0.116999
11.515000,0.116994
11.516000,0.116989
11.517000,0.116984
11.518000,0.116979
11.519000,0.116974
11.520000,0.116969
11.521000,0.116964
11.522000,0.116959
11.523000,0.116954
11.524000,0.116949
11.525000,0.116944
11.526000,0.116939
11.527000,0.116934
11.528000,0.116929
11.529000,0.116924
